작가	편수	비율
金道泰	22	0.00043220305685434755
金鴻熙	21	0.0004125574633609681
都是春	21	0.0004125574633609681
金庠基	21	0.0004125574633609681
李昌洙	21	0.0004125574633609681
黃順元	21	0.0004125574633609681
止齋	21	0.0004125574633609681
金明植	21	0.0004125574633609681
洪以燮	21	0.0004125574633609681
咸亨洙	21	0.0004125574633609681
永宗	21	0.0004125574633609681
金海鎭	20	0.0003929118698675887
朴載崙	20	0.0003929118698675887
金璟載	20	0.0003929118698675887
牛山學人	20	0.0003929118698675887
崔承喜	20	0.0003929118698675887
朴露兒	20	0.0003929118698675887
海彰	20	0.0003929118698675887
信天翁	20	0.0003929118698675887
살별	20	0.0003929118698675887
金源珠	20	0.0003929118698675887
鄭靑山	20	0.0003929118698675887
李浩盛	20	0.0003929118698675887
張壽哲	20	0.0003929118698675887
孫楓山	20	0.0003929118698675887
金允植	20	0.0003929118698675887
李丙燾	20	0.0003929118698675887
XYZ	20	0.0003929118698675887
金北原	19	0.00037326627637420924
李庸岳	19	0.00037326627637420924
金活蘭	19	0.00037326627637420924
李暎燮	19	0.00037326627637420924
尹致昊	19	0.00037326627637420924
李久月	19	0.00037326627637420924
尹世重	19	0.00037326627637420924
천연자	19	0.00037326627637420924
韓竹松	19	0.00037326627637420924
南會石	19	0.00037326627637420924
權相老	19	0.00037326627637420924
金永義	19	0.00037326627637420924
申琳	19	0.00037326627637420924
吉鎭燮	19	0.00037326627637420924
林仁洙	18	0.0003536206828808298
許英肅	18	0.0003536206828808298
權九玄	18	0.0003536206828808298
李圭煥	18	0.0003536206828808298
鄭玄雄	18	0.0003536206828808298
林白山	18	0.0003536206828808298
李鳳崗	18	0.0003536206828808298
南應孫	18	0.0003536206828808298
DK生	18	0.0003536206828808298
羅千洙	18	0.0003536206828808298
崔常壽	18	0.0003536206828808298
許水萬	18	0.0003536206828808298
崔奎東	18	0.0003536206828808298
李鍾洙	18	0.0003536206828808298
曺定昊	18	0.0003536206828808298
金濯雲	18	0.0003536206828808298
洪海星	18	0.0003536206828808298
柳子厚	18	0.0003536206828808298
全德仁	18	0.0003536206828808298
春琴女史	18	0.0003536206828808298
鄭仁果	18	0.0003536206828808298
孟柱天	18	0.0003536206828808298
崔錫柱	17	0.0003339750893874504
班禹巨	17	0.0003339750893874504
崔麟	17	0.0003339750893874504
張瑞彦	17	0.0003339750893874504
尹聖相	17	0.0003339750893874504
洪鍾仁	17	0.0003339750893874504
崔暎海	17	0.0003339750893874504
洪淳悳	17	0.0003339750893874504
洪命憙	17	0.0003339750893874504
惠星	17	0.0003339750893874504
尹仁權	17	0.0003339750893874504
洪在範	17	0.0003339750893874504
李高麗	17	0.0003339750893874504
林炳哲	17	0.0003339750893874504
金烏山人	17	0.0003339750893874504
盧靜園	17	0.0003339750893874504
沈亨弼	17	0.0003339750893874504
滄海居士	17	0.0003339750893874504
韓裕順	17	0.0003339750893874504
李瑄根	17	0.0003339750893874504
李根榮	17	0.0003339750893874504
李園友	17	0.0003339750893874504
李弼右	17	0.0003339750893874504
韓植	17	0.0003339750893874504
金奭泳	17	0.0003339750893874504
李石	17	0.0003339750893874504
宋錫夏	17	0.0003339750893874504
車靑吾	17	0.0003339750893874504
李瑞救	17	0.0003339750893874504
安東洙	17	0.0003339750893874504
一心生	17	0.0003339750893874504
申石艸	17	0.0003339750893874504
秦學文	17	0.0003339750893874504
咸鳳弼	17	0.0003339750893874504
金昌述	16	0.00031432949589407094
柳志永	16	0.00031432949589407094
金炯瑢	16	0.00031432949589407094
鄭錫泰	16	0.00031432949589407094
丹頂鶴	16	0.00031432949589407094
鄭韶坡	16	0.00031432949589407094
劉昌宣	16	0.00031432949589407094
李容卨	16	0.00031432949589407094
林元根	16	0.00031432949589407094
申淸居	16	0.00031432949589407094
金明善	16	0.00031432949589407094
李蕙淑	16	0.00031432949589407094
禹國華	16	0.00031432949589407094
C記者	16	0.00031432949589407094
金尙七	16	0.00031432949589407094
宋桂月	16	0.00031432949589407094
安雲波	16	0.00031432949589407094
南泰星	16	0.00031432949589407094
張起邦	16	0.00031432949589407094
安浩相	16	0.00031432949589407094
孫初岳	16	0.00031432949589407094
徐恩淑	16	0.00031432949589407094
昇應順	16	0.00031432949589407094
朴恩惠	16	0.00031432949589407094
韓百坤	16	0.00031432949589407094
中皐散人	16	0.00031432949589407094
郭蘭史	16	0.00031432949589407094
許竹齋	16	0.00031432949589407094
한빛	16	0.00031432949589407094
秦長燮	16	0.00031432949589407094
洪木春	15	0.0002946839024006915
鄭寅翼	15	0.0002946839024006915
K生	15	0.0002946839024006915
朴承杰	15	0.0002946839024006915
