작가	편수	비율
총 작가 수	693	-
吳知泳	62	0.04197698036560596
金億	43	0.02911306702775897
李光洙	33	0.02234258632362898
金鳳國	28	0.018957345971563982
海夢生	27	0.01828029790115098
白大鎭	27	0.01828029790115098
李學根	22	0.014895057549085985
信天翁	18	0.012186865267433988
旡極子	17	0.011509817197020988
崔南善	17	0.011509817197020988
천연자	16	0.010832769126607989
朴達成	16	0.010832769126607989
蘇來元	15	0.010155721056194989
李鳳崗	15	0.010155721056194989
洪淳悳	15	0.010155721056194989
李鍾一	15	0.010155721056194989
용산교구어떤부인	14	0.009478672985781991
㳉堂生	14	0.009478672985781991
滄海居士	14	0.009478672985781991
李一	13	0.008801624915368992
玄相允	13	0.008801624915368992
李鍾麟	11	0.007447528774542992
挹淸生	11	0.007447528774542992
李弼右	10	0.006770480704129994
尹仁權	10	0.006770480704129994
李敦化	9	0.006093432633716994
CWY	9	0.006093432633716994
朴思稷	8	0.005416384563303994
朴錫洪	8	0.005416384563303994
尹衡三	8	0.005416384563303994
趙逸鮮	8	0.005416384563303994
崔安國	8	0.005416384563303994
崔永澤	7	0.004739336492890996
鄭允錫	7	0.004739336492890996
金弘植	7	0.004739336492890996
秦學文	6	0.004062288422477996
朴熙宅	6	0.004062288422477996
H,M,生	6	0.004062288422477996
趙鼎珏	6	0.004062288422477996
方定煥	6	0.004062288422477996
姜仁澤	5	0.003385240352064997
敬天生	5	0.003385240352064997
白重彬	5	0.003385240352064997
金昶濟	5	0.003385240352064997
元常日	5	0.003385240352064997
梁建植	5	0.003385240352064997
閔泳純	5	0.003385240352064997
H,M,	5	0.003385240352064997
李能和	5	0.003385240352064997
崔讚植	5	0.003385240352064997
任昌鎬	4	0.002708192281651997
韓炳淳	4	0.002708192281651997
崔秉瑞	4	0.002708192281651997
盧文熙	4	0.002708192281651997
趙炳洙	4	0.002708192281651997
鄭桂玩	4	0.002708192281651997
張尙俸	4	0.002708192281651997
徐昌壽	4	0.002708192281651997
誠天生	4	0.002708192281651997
張燦鳳	4	0.002708192281651997
李常春	4	0.002708192281651997
申明熙	3	0.002031144211238998
車用運	3	0.002031144211238998
黄錫禹	3	0.002031144211238998
凰山	3	0.002031144211238998
玄波	3	0.002031144211238998
高昇明	3	0.002031144211238998
權相老	3	0.002031144211238998
許嶸	3	0.002031144211238998
金基福	3	0.002031144211238998
金明植	3	0.002031144211238998
金明昊	3	0.002031144211238998
柳鍾石	3	0.002031144211238998
金龍三	3	0.002031144211238998
金允經	3	0.002031144211238998
李相協	3	0.002031144211238998
羅始奎	3	0.002031144211238998
林圭	3	0.002031144211238998
李元敬	3	0.002031144211238998
李智光	3	0.002031144211238998
鄭龍謨	3	0.002031144211238998
鄭烈模	3	0.002031144211238998
吳一秀	3	0.002031144211238998
劉洪鍾	3	0.002031144211238998
李混惺	3	0.002031144211238998
張敬順	3	0.002031144211238998
邊鳳現	3	0.002031144211238998
鳳凰山人	3	0.002031144211238998
ㅅㅎ生	3	0.002031144211238998
徐相和	3	0.002031144211238998
申泰鍊	3	0.002031144211238998
薛雲龍	3	0.002031144211238998
吟月生	3	0.002031144211238998
흰기린	3	0.002031144211238998
不老生	2	0.0013540961408259986
李成三	2	0.0013540961408259986
이재영	2	0.0013540961408259986
李仁淑	2	0.0013540961408259986
李義錫	2	0.0013540961408259986
李雲碧	2	0.0013540961408259986
金商說	2	0.0013540961408259986
李聖秀	2	0.0013540961408259986
金英植	2	0.0013540961408259986
崔斗善	2	0.0013540961408259986
金允慶	2	0.0013540961408259986
金殷相	2	0.0013540961408259986
李寶成	2	0.0013540961408259986
金仁湜	2	0.0013540961408259986
金仁海	2	0.0013540961408259986
金正淡	2	0.0013540961408259986
金蓂培	2	0.0013540961408259986
李鼎錫	2	0.0013540961408259986
李鍾天	2	0.0013540961408259986
權亨道	2	0.0013540961408259986
權相老	2	0.0013540961408259986
弓致淳	2	0.0013540961408259986
求新生	2	0.0013540961408259986
曲橋人	2	0.0013540961408259986
紫霞山人	2	0.0013540961408259986
桂長集	2	0.0013540961408259986
姜邁	2	0.0013540961408259986
茄子峰人	2	0.0013540961408259986
S病院素兒	2	0.0013540961408259986
SN生	2	0.0013540961408259986
鄭承德	2	0.0013540961408259986
C生	2	0.0013540961408259986
趙成神	2	0.0013540961408259986
이명선	2	0.0013540961408259986
金振聲	2	0.0013540961408259986
李東俊	2	0.0013540961408259986
朴漢永	2	0.0013540961408259986
薛亨植	2	0.0013540961408259986
宋在燮	2	0.0013540961408259986
신텬옹	2	0.0013540961408259986
申學範	2	0.0013540961408259986
三田	2	0.0013540961408259986
三一學人	2	0.0013540961408259986
不知憂生	2	0.0013540961408259986
梁柱三	2	0.0013540961408259986
白樂韺	2	0.0013540961408259986
裴在晃	2	0.0013540961408259986
裵緯良	2	0.0013540961408259986
엑쓰生	2	0.0013540961408259986
然然生	2	0.0013540961408259986
梧桐山人	2	0.0013540961408259986
朴長禹	2	0.0013540961408259986
金采根	2	0.0013540961408259986
朴容殷	2	0.0013540961408259986
朴英浩	2	0.0013540961408259986
朴榮敏	2	0.0013540961408259986
朴鳳龍	2	0.0013540961408259986
朴東完	2	0.0013540961408259986
閔台原	2	0.0013540961408259986
劉夢陽	2	0.0013540961408259986
ㅁㅎ生	2	0.0013540961408259986
劉載豊	2	0.0013540961408259986
나텬강	2	0.0013540961408259986
尹致昊	2	0.0013540961408259986
吟孤生	2	0.0013540961408259986
