작가	편수	비율
총 작가 수	4849	-
李光洙	197	0.011935777037261435
李軒求	158	0.009572856710087852
金億	138	0.008361102696152681
申鼎言	119	0.007209936382914268
金光燮	115	0.0069675855801272345
金東仁	106	0.006422296273856407
咸大勲	106	0.006422296273856407
林和	106	0.006422296273856407
毛允淑	100	0.006058770069675856
李箕永	98	0.005937594668282338
金文輯	96	0.0058164192668888216
蔡萬植	90	0.00545289306270827
朴泰遠	87	0.005271129960617994
嚴興燮	87	0.005271129960617994
車相瓚	86	0.005210542259921236
洪曉民	86	0.005210542259921236
李泰俊	86	0.005210542259921236
盧子泳	84	0.005089366858527719
方仁根	80	0.004847016055740685
李孝石	77	0.004665252953650409
韓黑鷗	74	0.004483489851560133
金南天	70	0.004241139048773099
安懷南	70	0.004241139048773099
張德祚	68	0.004119963647379582
白鐵	66	0.0039987882459860645
李石薰	63	0.0038170251438957893
李燦	62	0.0037564374431990305
劉向	62	0.0037564374431990305
李無影	61	0.003695849742502272
金泰午	58	0.0035140866404119965
田榮澤	58	0.0035140866404119965
馬鳴	58	0.0035140866404119965
梁建植	58	0.0035140866404119965
柳致環	57	0.0034534989397152376
朴鍾和	55	0.003332323538321721
尹崑崗	54	0.003271735837624962
李源朝	54	0.003271735837624962
李殷相	54	0.003271735837624962
林學洙	53	0.0032111481369282036
金瑗根	52	0.0031505604362314452
金起林	50	0.003029385034837928
韓雪野	50	0.003029385034837928
異河潤	50	0.003029385034837928
韓仁澤	50	0.003029385034837928
鄭芝溶	50	0.003029385034837928
金煥泰	49	0.002968797334141169
金東煥	49	0.002968797334141169
朴勝極	48	0.0029082096334444108
安夕影	48	0.0029082096334444108
康承翰	44	0.0026658588306573768
朴魯甲	44	0.0026658588306573768
兪鎭午	43	0.002605271129960618
崔永秀	43	0.002605271129960618
李周洪	42	0.0025446834292638595
李秉岐	41	0.0024840957285671007
白石	41	0.0024840957285671007
金復鎭	41	0.0024840957285671007
張貞心	41	0.0024840957285671007
朴貴松	40	0.0024235080278703423
朱耀燮	40	0.0024235080278703423
朴木月	40	0.0024235080278703423
金裕貞	38	0.002302332626476825
任元鎬	38	0.002302332626476825
鄭瑞竹	36	0.0021811572250833083
金尙鎔	36	0.0021811572250833083
張赫宙	36	0.0021811572250833083
尹敎重	36	0.0021811572250833083
李一	36	0.0021811572250833083
金東鳴	36	0.0021811572250833083
方壽龍	35	0.0021205695243865495
崔載瑞	35	0.0021205695243865495
楊相殷	35	0.0021205695243865495
金友哲	34	0.002059981823689791
白信愛	34	0.002059981823689791
盧天命	34	0.002059981823689791
金昌集	34	0.002059981823689791
崔文鎭	34	0.002059981823689791
柳致眞	33	0.0019993941229930322
金草	33	0.0019993941229930322
李克魯	33	0.0019993941229930322
韓晶東	33	0.0019993941229930322
金明昊	33	0.0019993941229930322
李瑞海	33	0.0019993941229930322
李秉珏	33	0.0019993941229930322
朴英熙	32	0.0019388064222962739
張萬榮	32	0.0019388064222962739
辛夕汀	32	0.0019388064222962739
徐恒錫	32	0.0019388064222962739
金台俊	32	0.0019388064222962739
李善熙	31	0.0018782187215995152
梁柱東	31	0.0018782187215995152
韓曉	31	0.0018782187215995152
延星欽	31	0.0018782187215995152
朴世永	31	0.0018782187215995152
宋影	30	0.0018176310209027568
桂鎔默	30	0.0018176310209027568
李北鳴	30	0.0018176310209027568
崔仁俊	30	0.0018176310209027568
徐廷柱	29	0.0017570433202059982
金來成	29	0.0017570433202059982
丁來東	29	0.0017570433202059982
玄卿駿	28	0.0016964556195092396
李箱	28	0.0016964556195092396
徐光霽	28	0.0016964556195092396
金朝奎	27	0.001635867918812481
朴花城	27	0.001635867918812481
金管	27	0.001635867918812481
李雲谷	26	0.0015752802181157226
李洽	26	0.0015752802181157226
金大鳳	26	0.0015752802181157226
金晋燮	26	0.0015752802181157226
金東里	26	0.0015752802181157226
金敎臣	26	0.0015752802181157226
安含光	26	0.0015752802181157226
朱耀翰	25	0.001514692517418964
鄭槿陽	25	0.001514692517418964
吳章煥	25	0.001514692517418964
金東吉	25	0.001514692517418964
金大駿	25	0.001514692517418964
閔丙均	25	0.001514692517418964
一波生	25	0.001514692517418964
林麟	24	0.0014541048167222054
朴榮濬	24	0.0014541048167222054
閔丙徽	24	0.0014541048167222054
金鍾漢	24	0.0014541048167222054
林然	24	0.0014541048167222054
楊雲閒	24	0.0014541048167222054
朴芽枝	24	0.0014541048167222054
萬年靑	24	0.0014541048167222054
洪順玉	24	0.0014541048167222054
玄德	24	0.0014541048167222054
李瑞求	23	0.0013935171160254468
洪振福	23	0.0013935171160254468
朴龍喆	23	0.0013935171160254468
朴基采	23	0.0013935171160254468
尹石重	22	0.0013329294153286884
盧良根	22	0.0013329294153286884
金龍濟	22	0.0013329294153286884
鄭人澤	22	0.0013329294153286884
韓笛仙	22	0.0013329294153286884
趙碧岩	22	0.0013329294153286884
金炳國	22	0.0013329294153286884
朴南秀	22	0.0013329294153286884
鄭寅燮	22	0.0013329294153286884
朴魯春	21	0.0012723417146319298
安廓	21	0.0012723417146319298
崔貞熙	21	0.0012723417146319298
尹克榮	21	0.0012723417146319298
金光均	21	0.0012723417146319298
金光洲	21	0.0012723417146319298
韓龍雲	21	0.0012723417146319298
安在鴻	21	0.0012723417146319298
金達鎭	21	0.0012723417146319298
張壽哲	20	0.0012117540139351712
金海鎭	20	0.0012117540139351712
金晉燮	19	0.0011511663132384125
金永羲	19	0.0011511663132384125
金泰洽	19	0.0011511663132384125
崔承萬	19	0.0011511663132384125
卞榮魯	19	0.0011511663132384125
睦一信	18	0.0010905786125416542
春琴女史	18	0.0010905786125416542
羅千洙	18	0.0010905786125416542
李陸史	18	0.0010905786125416542
王大雅	18	0.0010905786125416542
DK生	18	0.0010905786125416542
申不出	18	0.0010905786125416542
吳一島	18	0.0010905786125416542
李學仁	18	0.0010905786125416542
金永壽	18	0.0010905786125416542
洪蘭坡	17	0.0010299909118448955
尹福鎭	17	0.0010299909118448955
任英彬	17	0.0010299909118448955
朴慶浩	17	0.0010299909118448955
柳光烈	17	0.0010299909118448955
宋昌一	17	0.0010299909118448955
南會石	17	0.0010299909118448955
李園友	17	0.0010299909118448955
咸亨洙	17	0.0010299909118448955
廉尙燮	17	0.0010299909118448955
金濯雲	17	0.0010299909118448955
李應洙	16	0.0009694032111481369
桂貞植	16	0.0009694032111481369
李克魯	16	0.0009694032111481369
申淸居	16	0.0009694032111481369
李東珪	16	0.0009694032111481369
朴啓周	16	0.0009694032111481369
方鍾鉉	16	0.0009694032111481369
崔鉉培	16	0.0009694032111481369
朴八陽	16	0.0009694032111481369
隱野	16	0.0009694032111481369
安東洙	16	0.0009694032111481369
李海月	16	0.0009694032111481369
崔錫柱	16	0.0009694032111481369
姜敬愛	16	0.0009694032111481369
李石	16	0.0009694032111481369
金北原	16	0.0009694032111481369
金炯元	15	0.0009088155104513784
千眼居士	15	0.0009088155104513784
朱壽元	15	0.0009088155104513784
洪星湖	15	0.0009088155104513784
尹基鼎	15	0.0009088155104513784
金午男	15	0.0009088155104513784
木春山人	15	0.0009088155104513784
李熙昇	15	0.0009088155104513784
沈熏	15	0.0009088155104513784
崔鳳則	15	0.0009088155104513784
李根華	14	0.0008482278097546198
全世源	14	0.0008482278097546198
呂運亨	14	0.0008482278097546198
金亨俊	14	0.0008482278097546198
劉道順	14	0.0008482278097546198
金基錫	14	0.0008482278097546198
鄭昊昇	14	0.0008482278097546198
海彰	14	0.0008482278097546198
庾秋崗	13	0.0007876401090578613
金昶濟	13	0.0007876401090578613
尹世重	13	0.0007876401090578613
姜鷺鄕	13	0.0007876401090578613
姜小泉	13	0.0007876401090578613
李輔相	13	0.0007876401090578613
C記者	13	0.0007876401090578613
羅蕙錫	13	0.0007876401090578613
紹雲居士	13	0.0007876401090578613
宋順鎰	13	0.0007876401090578613
李萬珪	13	0.0007876401090578613
朴相羲	13	0.0007876401090578613
金鎭成	13	0.0007876401090578613
李北草	12	0.0007270524083611027
姜鷺鄕	12	0.0007270524083611027
趙演鉉	12	0.0007270524083611027
白花郞	12	0.0007270524083611027
李相協	12	0.0007270524083611027
尹昇漢	12	0.0007270524083611027
白菊喜	12	0.0007270524083611027
K記者	12	0.0007270524083611027
金基鎭	12	0.0007270524083611027
高裕燮	12	0.0007270524083611027
韓植	12	0.0007270524083611027
高元嬅	12	0.0007270524083611027
尹泰雄	12	0.0007270524083611027
崔秉和	12	0.0007270524083611027
黃錫禹	12	0.0007270524083611027
玄泳海	12	0.0007270524083611027
張應斗	11	0.0006664647076643442
崔明翊	11	0.0006664647076643442
玄相允	11	0.0006664647076643442
蔡弼近	11	0.0006664647076643442
全武吉	11	0.0006664647076643442
安浩相	11	0.0006664647076643442
崔仁化	11	0.0006664647076643442
朱永涉	11	0.0006664647076643442
丁來東	11	0.0006664647076643442
鄭乙炳	11	0.0006664647076643442
趙靈出	11	0.0006664647076643442
李永哲	11	0.0006664647076643442
羅竭道	11	0.0006664647076643442
朴燦一	11	0.0006664647076643442
朴德相	11	0.0006664647076643442
尹圭涉	11	0.0006664647076643442
李圭煥	11	0.0006664647076643442
金道泰	11	0.0006664647076643442
洪淳哲	11	0.0006664647076643442
金德在	11	0.0006664647076643442
湖星	11	0.0006664647076643442
馬海松	11	0.0006664647076643442
崔昇九	11	0.0006664647076643442
許然	10	0.0006058770069675856
洪善杓	10	0.0006058770069675856
崔暎海	10	0.0006058770069675856
韓竹松	10	0.0006058770069675856
趙潤濟	10	0.0006058770069675856
李雪	10	0.0006058770069675856
鄭韶坡	10	0.0006058770069675856
張起邦	10	0.0006058770069675856
金允經	10	0.0006058770069675856
金允植	10	0.0006058770069675856
趙重洽	10	0.0006058770069675856
崔承喜	10	0.0006058770069675856
金明善	10	0.0006058770069675856
醉醒園主人	10	0.0006058770069675856
鬼嵐	10	0.0006058770069675856
金瑢俊	10	0.0006058770069675856
李鍾洙	10	0.0006058770069675856
翠雲生	10	0.0006058770069675856
金軫世	10	0.0006058770069675856
如山	10	0.0006058770069675856
李高麗	10	0.0006058770069675856
南泰星	10	0.0006058770069675856
宋錫夏	9	0.0005452893062708271
崔勝年	9	0.0005452893062708271
片葉	9	0.0005452893062708271
玄鎭健	9	0.0005452893062708271
李贊甲	9	0.0005452893062708271
光山新月	9	0.0005452893062708271
韓昇寅	9	0.0005452893062708271
李根榮	9	0.0005452893062708271
金要燮	9	0.0005452893062708271
張永淑	9	0.0005452893062708271
吳信惠	9	0.0005452893062708271
宋斗用	9	0.0005452893062708271
洪在範	9	0.0005452893062708271
金觀浩	9	0.0005452893062708271
權相老	9	0.0005452893062708271
吳時泳	9	0.0005452893062708271
金敬注	9	0.0005452893062708271
丘松	9	0.0005452893062708271
李石純	9	0.0005452893062708271
李勳求	9	0.0005452893062708271
吳致大	9	0.0005452893062708271
林春吉	9	0.0005452893062708271
李鐘洙	9	0.0005452893062708271
文一平	9	0.0005452893062708271
李抱影	9	0.0005452893062708271
金嵐人	9	0.0005452893062708271
趙豊衍	9	0.0005452893062708271
尹君善	9	0.0005452893062708271
李相寅	9	0.0005452893062708271
全德仁	9	0.0005452893062708271
李海文	9	0.0005452893062708271
白影	9	0.0005452893062708271
白炳旻	9	0.0005452893062708271
無頭人	9	0.0005452893062708271
庚秋岡	9	0.0005452893062708271
金末峰	9	0.0005452893062708271
A記者	9	0.0005452893062708271
夕草	9	0.0005452893062708271
李允宰	9	0.0005452893062708271
丁奎彰	9	0.0005452893062708271
只山草	8	0.00048470160557406846
尹那是吾	8	0.00048470160557406846
朴義燮	8	0.00048470160557406846
金元經	8	0.00048470160557406846
靑波	8	0.00048470160557406846
金容浩	8	0.00048470160557406846
碧城	8	0.00048470160557406846
劉昌宣	8	0.00048470160557406846
崔松坡	8	0.00048470160557406846
李珠玉	8	0.00048470160557406846
李相昊	8	0.00048470160557406846
田元培	8	0.00048470160557406846
黃澳	8	0.00048470160557406846
鄭玄雄	8	0.00048470160557406846
黃民	8	0.00048470160557406846
金素月	8	0.00048470160557406846
全馨	8	0.00048470160557406846
千一	8	0.00048470160557406846
池奉文	8	0.00048470160557406846
石礎	8	0.00048470160557406846
金俊淵	8	0.00048470160557406846
吳基順	8	0.00048470160557406846
印貞植	8	0.00048470160557406846
申敬均	8	0.00048470160557406846
李應淑	8	0.00048470160557406846
