작가	편수	비율
총 작가 수	1370	-
金億	192	0.05199025182778229
金炯元	96	0.025995125913891144
方定煥	84	0.022745735174654752
朴達成	73	0.019767126997021392
盧子泳	54	0.01462225832656377
梁建植	51	0.01380991064175467
梁柱東	50	0.013539128080151638
廉尙燮	48	0.012997562956945572
李光洙	47	0.01272678039534254
玄哲	47	0.01272678039534254
吳天錫	41	0.011102085025724344
崔昇九	40	0.01083130246412131
朱耀翰	39	0.010560519902518278
朴英熙	39	0.010560519902518278
卞榮魯	35	0.009477389656106146
金基鎭	33	0.008935824532900082
玄鎭健	30	0.008123476848090982
朴鍾和	30	0.008123476848090982
吳相淳	28	0.007581911724884917
李一	25	0.006769564040075819
金東仁	23	0.006227998916869754
羅稻香	22	0.005957216355266721
黃錫禹	22	0.005957216355266721
延星欽	21	0.005686433793663688
方仁根	20	0.005415651232060655
孫晉泰	20	0.005415651232060655
金明淳	20	0.005415651232060655
田榮澤	19	0.005144868670457623
止齋	18	0.00487408610885459
洪思容	17	0.004603303547251557
李石薫	16	0.004332520985648524
李定鎬	16	0.004332520985648524
金素月	16	0.004332520985648524
金瑗根	15	0.004061738424045491
曹山江	14	0.0037909558624424585
張世英	13	0.003520173300839426
白基萬	13	0.003520173300839426
金起田	12	0.003249390739236393
高漢承	12	0.003249390739236393
金奭泳	12	0.003249390739236393
步月生	12	0.003249390739236393
南宮璧	12	0.003249390739236393
金尙七	12	0.003249390739236393
宋影	11	0.0029786081776333605
劉禹相	11	0.0029786081776333605
詩蘊城	11	0.0029786081776333605
鄭用姫	10	0.0027078256160303275
朴勝喆	10	0.0027078256160303275
羅蕙錫	10	0.0027078256160303275
柳月宮	10	0.0027078256160303275
朴思稷	10	0.0027078256160303275
趙明熙	10	0.0027078256160303275
何心子	10	0.0027078256160303275
辛泰嶽	10	0.0027078256160303275
李章熙	9	0.002437043054427295
李相和	9	0.002437043054427295
柳春燮	9	0.002437043054427295
李敦化	9	0.002437043054427295
金瓚泳	9	0.002437043054427295
金東鳴	9	0.002437043054427295
朱耀燮	9	0.002437043054427295
黄錫禹	9	0.002437043054427295
金明昊	9	0.002437043054427295
吳知泳	9	0.002437043054427295
金雲汀	8	0.002166260492824262
외별	8	0.002166260492824262
郭昌鉉	8	0.002166260492824262
한빛	8	0.002166260492824262
尹敎重	8	0.002166260492824262
張膺震	8	0.002166260492824262
李殷相	8	0.002166260492824262
碧波	8	0.002166260492824262
李學仁	8	0.002166260492824262
仁王山人	7	0.0018954779312212293
柳志永	7	0.0018954779312212293
金辰郁	7	0.0018954779312212293
張道斌	7	0.0018954779312212293
曹定昊	7	0.0018954779312212293
車相瓚	7	0.0018954779312212293
崔南善	7	0.0018954779312212293
許竹齋	6	0.0016246953696181965
韓錫源	6	0.0016246953696181965
李炳瑞	6	0.0016246953696181965
洪蘭坡	6	0.0016246953696181965
張小流	6	0.0016246953696181965
羽化園	6	0.0016246953696181965
큰샘	6	0.0016246953696181965
李益相	6	0.0016246953696181965
소야	6	0.0016246953696181965
林盧月	6	0.0016246953696181965
吳想殉	6	0.0016246953696181965
李秋江	6	0.0016246953696181965
劉英一	6	0.0016246953696181965
李能和	6	0.0016246953696181965
태봉	6	0.0016246953696181965
周東勳	5	0.0013539128080151638
祉閔文庫主人	5	0.0013539128080151638
네눈이	5	0.0013539128080151638
李鍾麟	5	0.0013539128080151638
李瑞救	5	0.0013539128080151638
南相說	5	0.0013539128080151638
金鳳國	5	0.0013539128080151638
眞島峰人	5	0.0013539128080151638
章熙	5	0.0013539128080151638
金元周	5	0.0013539128080151638
旡極子	5	0.0013539128080151638
崔宗範	5	0.0013539128080151638
秦學文	5	0.0013539128080151638
曺定昊	5	0.0013539128080151638
乙星	5	0.0013539128080151638
劉月洋	5	0.0013539128080151638
何隱	5	0.0013539128080151638
閔台原	5	0.0013539128080151638
玄佐健	5	0.0013539128080151638
韓雪野	5	0.0013539128080151638
溟湖	5	0.0013539128080151638
金成龍	4	0.001083130246412131
吳光鎭	4	0.001083130246412131
ㅈㄷ아우	4	0.001083130246412131
金琪三	4	0.001083130246412131
林藘月	4	0.001083130246412131
金東煥	4	0.001083130246412131
胡適	4	0.001083130246412131
샘달	4	0.001083130246412131
참배	4	0.001083130246412131
金泳俌	4	0.001083130246412131
劉道順	4	0.001083130246412131
金轅濟	4	0.001083130246412131
朴濟鎬	4	0.001083130246412131
崔承一	4	0.001083130246412131
誠天生	4	0.001083130246412131
笑石	4	0.001083130246412131
槿谷生	4	0.001083130246412131
朱榮邦	4	0.001083130246412131
李泰俊	4	0.001083130246412131
趙炳洙	4	0.001083130246412131
曹雲	4	0.001083130246412131
L生	4	0.001083130246412131
姜邁	4	0.001083130246412131
申伯雨	4	0.001083130246412131
曉鍾生	4	0.001083130246412131
柳鳳	4	0.001083130246412131
黃海濱人	4	0.001083130246412131
곧은똘	4	0.001083130246412131
숦샘	4	0.001083130246412131
須魔目	4	0.001083130246412131
岳裔	4	0.001083130246412131
솔샘	4	0.001083130246412131
李弼秀	4	0.001083130246412131
李丙燾	4	0.001083130246412131
尹基昊	4	0.001083130246412131
明淳女史	4	0.001083130246412131
李相定	4	0.001083130246412131
羅景錫	4	0.001083130246412131
盧正一	4	0.001083130246412131
椿岩	4	0.001083130246412131
路草	4	0.001083130246412131
朴曙夢	4	0.001083130246412131
鹿鏡	4	0.001083130246412131
崔天	4	0.001083130246412131
尹南喆	4	0.001083130246412131
牧羊生	4	0.001083130246412131
尹東植	3	0.0008123476848090983
安廓	3	0.0008123476848090983
浪葉	3	0.0008123476848090983
撫虹生抄	3	0.0008123476848090983
安在一	3	0.0008123476848090983
文一平	3	0.0008123476848090983
權德奎	3	0.0008123476848090983
具滋玉	3	0.0008123476848090983
槿生	3	0.0008123476848090983
구술	3	0.0008123476848090983
쏠파生	3	0.0008123476848090983
全昌煥	3	0.0008123476848090983
小山人	3	0.0008123476848090983
朴容奐	3	0.0008123476848090983
尹笑泉	3	0.0008123476848090983
鄭泰淵	3	0.0008123476848090983
돌시내	3	0.0008123476848090983
獨嘯生	3	0.0008123476848090983
隱光	3	0.0008123476848090983
YK生	3	0.0008123476848090983
ㄷㅎ	3	0.0008123476848090983
茄子峰人	3	0.0008123476848090983
姜雨村	3	0.0008123476848090983
명호	3	0.0008123476848090983
申元湜	3	0.0008123476848090983
申東起	3	0.0008123476848090983
姜仁澤	3	0.0008123476848090983
丁榮泰	3	0.0008123476848090983
桂鎔默	3	0.0008123476848090983
梁明	3	0.0008123476848090983
孤鶴	3	0.0008123476848090983
李世基	3	0.0008123476848090983
落照生	3	0.0008123476848090983
劉月野	3	0.0008123476848090983
白水生	3	0.0008123476848090983
이완조	3	0.0008123476848090983
朴기庸	3	0.0008123476848090983
金永雅	3	0.0008123476848090983
白大鎭	3	0.0008123476848090983
밝참	3	0.0008123476848090983
劉一夢	3	0.0008123476848090983
朴仁德	3	0.0008123476848090983
磨劒生	3	0.0008123476848090983
柳雲卿	3	0.0008123476848090983
金允經	3	0.0008123476848090983
朴義山	3	0.0008123476848090983
李鍾天	3	0.0008123476848090983
李鍾駿	3	0.0008123476848090983
朴羽化	3	0.0008123476848090983
朴然友	3	0.0008123476848090983
白重彬	3	0.0008123476848090983
碧湖生	3	0.0008123476848090983
ㅈ生	3	0.0008123476848090983
然飽	3	0.0008123476848090983
金廷湜	3	0.0008123476848090983
林泉	3	0.0008123476848090983
林昌仁	3	0.0008123476848090983
