작가	편수	비율
총 작가 수	194	-
崔南善	36	0.14342629482071714
朴殷植	10	0.0398406374501992
金達河	3	0.01195219123505976
玩市生	3	0.01195219123505976
崔正欽	3	0.01195219123505976
N.S.	2	0.00796812749003984
趙鏞周	2	0.00796812749003984
鄭錫鎔	2	0.00796812749003984
盧庭鶴	2	0.00796812749003984
友古崔	2	0.00796812749003984
金鳳鉉	2	0.00796812749003984
崔鳴煥	2	0.00796812749003984
高元勳	1	0.00398406374501992
129	1	0.00398406374501992
123	1	0.00398406374501992
124	1	0.00398406374501992
125	1	0.00398406374501992
126	1	0.00398406374501992
127	1	0.00398406374501992
128	1	0.00398406374501992
131	1	0.00398406374501992
130	1	0.00398406374501992
132	1	0.00398406374501992
133	1	0.00398406374501992
134	1	0.00398406374501992
金湖主人	1	0.00398406374501992
姜文煥	1	0.00398406374501992
權寧哲	1	0.00398406374501992
1	1	0.00398406374501992
120	1	0.00398406374501992
122	1	0.00398406374501992
110	1	0.00398406374501992
101	1	0.00398406374501992
102	1	0.00398406374501992
103	1	0.00398406374501992
104	1	0.00398406374501992
105	1	0.00398406374501992
106	1	0.00398406374501992
107	1	0.00398406374501992
108	1	0.00398406374501992
109	1	0.00398406374501992
111	1	0.00398406374501992
121	1	0.00398406374501992
112	1	0.00398406374501992
113	1	0.00398406374501992
114	1	0.00398406374501992
115	1	0.00398406374501992
116	1	0.00398406374501992
117	1	0.00398406374501992
118	1	0.00398406374501992
119	1	0.00398406374501992
金元祐	1	0.00398406374501992
金雨英	1	0.00398406374501992
南基允	1	0.00398406374501992
金有鐸	1	0.00398406374501992
李弼夏	1	0.00398406374501992
柳殷相	1	0.00398406374501992
陸定洙	1	0.00398406374501992
尹泰榮	1	0.00398406374501992
泣花氓	1	0.00398406374501992
李奎濚	1	0.00398406374501992
李萬鍾	1	0.00398406374501992
李昇煥	1	0.00398406374501992
李重雨	1	0.00398406374501992
一惺子	1	0.00398406374501992
元容晉	1	0.00398406374501992
任元宰	1	0.00398406374501992
長風生	1	0.00398406374501992
鄭寅晧	1	0.00398406374501992
周時經	1	0.00398406374501992
韓興敎	1	0.00398406374501992
海東孔子	1	0.00398406374501992
玄公廉	1	0.00398406374501992
弘村羅生	1	0.00398406374501992
劉秉徽	1	0.00398406374501992
우然子	1	0.00398406374501992
김이자	1	0.00398406374501992
碧眉山人	1	0.00398406374501992
金河琰	1	0.00398406374501992
金獻洙	1	0.00398406374501992
2	1	0.00398406374501992
盧麟奎	1	0.00398406374501992
大笑李	1	0.00398406374501992
文錫瓛	1	0.00398406374501992
朴聖欽	1	0.00398406374501992
朴太緖	1	0.00398406374501992
蓬萊山人	1	0.00398406374501992
于岡生	1	0.00398406374501992
宋在燁	1	0.00398406374501992
심농생	1	0.00398406374501992
沈相直	1	0.00398406374501992
安國善	1	0.00398406374501992
安暎洙	1	0.00398406374501992
安昌浩	1	0.00398406374501992
양주삼억솔	1	0.00398406374501992
열각쇵	1	0.00398406374501992
100	1	0.00398406374501992
99	1	0.00398406374501992
98	1	0.00398406374501992
97	1	0.00398406374501992
28	1	0.00398406374501992
29	1	0.00398406374501992
30	1	0.00398406374501992
31	1	0.00398406374501992
32	1	0.00398406374501992
33	1	0.00398406374501992
34	1	0.00398406374501992
35	1	0.00398406374501992
36	1	0.00398406374501992
37	1	0.00398406374501992
38	1	0.00398406374501992
39	1	0.00398406374501992
40	1	0.00398406374501992
41	1	0.00398406374501992
42	1	0.00398406374501992
43	1	0.00398406374501992
44	1	0.00398406374501992
45	1	0.00398406374501992
46	1	0.00398406374501992
47	1	0.00398406374501992
48	1	0.00398406374501992
27	1	0.00398406374501992
26	1	0.00398406374501992
25	1	0.00398406374501992
12	1	0.00398406374501992
3	1	0.00398406374501992
4	1	0.00398406374501992
5	1	0.00398406374501992
6	1	0.00398406374501992
7	1	0.00398406374501992
8	1	0.00398406374501992
9	1	0.00398406374501992
10	1	0.00398406374501992
11	1	0.00398406374501992
13	1	0.00398406374501992
24	1	0.00398406374501992
14	1	0.00398406374501992
15	1	0.00398406374501992
16	1	0.00398406374501992
17	1	0.00398406374501992
19	1	0.00398406374501992
20	1	0.00398406374501992
21	1	0.00398406374501992
22	1	0.00398406374501992
23	1	0.00398406374501992
49	1	0.00398406374501992
50	1	0.00398406374501992
51	1	0.00398406374501992
86	1	0.00398406374501992
77	1	0.00398406374501992
78	1	0.00398406374501992
79	1	0.00398406374501992
80	1	0.00398406374501992
81	1	0.00398406374501992
82	1	0.00398406374501992
83	1	0.00398406374501992
84	1	0.00398406374501992
85	1	0.00398406374501992
87	1	0.00398406374501992
75	1	0.00398406374501992
88	1	0.00398406374501992
89	1	0.00398406374501992
90	1	0.00398406374501992
91	1	0.00398406374501992
92	1	0.00398406374501992
93	1	0.00398406374501992
94	1	0.00398406374501992
95	1	0.00398406374501992
96	1	0.00398406374501992
76	1	0.00398406374501992
74	1	0.00398406374501992
52	1	0.00398406374501992
62	1	0.00398406374501992
53	1	0.00398406374501992
54	1	0.00398406374501992
55	1	0.00398406374501992
56	1	0.00398406374501992
57	1	0.00398406374501992
58	1	0.00398406374501992
59	1	0.00398406374501992
60	1	0.00398406374501992
61	1	0.00398406374501992
63	1	0.00398406374501992
73	1	0.00398406374501992
64	1	0.00398406374501992
65	1	0.00398406374501992
66	1	0.00398406374501992
67	1	0.00398406374501992
68	1	0.00398406374501992
69	1	0.00398406374501992
70	1	0.00398406374501992
71	1	0.00398406374501992
72	1	0.00398406374501992
興化學校	1	0.00398406374501992
