작가	편수	비율
金宥信	1	0.0021413276231263384
2207	1	0.0021413276231263384
2171	1	0.0021413276231263384
2124	1	0.0021413276231263384
金靖濟	1	0.0021413276231263384
2102	1	0.0021413276231263384
金眞極	1	0.0021413276231263384
金昌一	1	0.0021413276231263384
金昶濟	1	0.0021413276231263384
2101	1	0.0021413276231263384
金泰源	1	0.0021413276231263384
金台俊	1	0.0021413276231263384
2100	1	0.0021413276231263384
金炯敏	1	0.0021413276231263384
金形容	1	0.0021413276231263384
金保麟	1	0.0021413276231263384
金炳濟	1	0.0021413276231263384
金萬祚	1	0.0021413276231263384
具然默	1	0.0021413276231263384
艮井生	1	0.0021413276231263384
姜石均	1	0.0021413276231263384
姜泰熙	1	0.0021413276231263384
게일	1	0.0021413276231263384
KCO	1	0.0021413276231263384
고긴빛	1	0.0021413276231263384
高澤	1	0.0021413276231263384
槐翁道人	1	0.0021413276231263384
求禱生	1	0.0021413276231263384
龜山人	1	0.0021413276231263384
具蘇岩	1	0.0021413276231263384
具然學	1	0.0021413276231263384
金萬石	1	0.0021413276231263384
權悳奎	1	0.0021413276231263384
權相老	1	0.0021413276231263384
K.K.I	1	0.0021413276231263384
今來	1	0.0021413276231263384
CSY	1	0.0021413276231263384
金岡	1	0.0021413276231263384
2943	1	0.0021413276231263384
金基淡	1	0.0021413276231263384
金道斌	1	0.0021413276231263384
金利錫	1	0.0021413276231263384
金滿山	1	0.0021413276231263384
2099	1	0.0021413276231263384
2098	1	0.0021413276231263384
金活蘭	1	0.0021413276231263384
雪友學人	1	0.0021413276231263384
1444	1	0.0021413276231263384
白木	1	0.0021413276231263384
白雲山人	1	0.0021413276231263384
1336	1	0.0021413276231263384
1116	1	0.0021413276231263384
北岳山人	1	0.0021413276231263384
徐丙大	1	0.0021413276231263384
徐成基	1	0.0021413276231263384
徐恒錫	1	0.0021413276231263384
761	1	0.0021413276231263384
石沙門	1	0.0021413276231263384
손창숑	1	0.0021413276231263384
朴載云	1	0.0021413276231263384
537	1	0.0021413276231263384
申孤松	1	0.0021413276231263384
申琳	1	0.0021413276231263384
愼容玉	1	0.0021413276231263384
536	1	0.0021413276231263384
安雲波	1	0.0021413276231263384
安俊植	1	0.0021413276231263384
488	1	0.0021413276231263384
梁孤峯	1	0.0021413276231263384
448	1	0.0021413276231263384
영빈	1	0.0021413276231263384
