작가	편수	비율
梁孤峯	4	0.00029864118261908315
洪翼範	4	0.00029864118261908315
洪在範	4	0.00029864118261908315
任英彬	4	0.00029864118261908315
任貞爀	4	0.00029864118261908315
林寅	4	0.00029864118261908315
申泰翊	4	0.00029864118261908315
沈禮訓	4	0.00029864118261908315
黃愛施德	4	0.00029864118261908315
朴大永	4	0.00029864118261908315
權東鎭	4	0.00029864118261908315
朴英鎬	4	0.00029864118261908315
黃光好	4	0.00029864118261908315
具直會	4	0.00029864118261908315
金魚水	4	0.00029864118261908315
張錫一	4	0.00029864118261908315
C生	4	0.00029864118261908315
C生記	4	0.00029864118261908315
D	4	0.00029864118261908315
玄人	4	0.00029864118261908315
楊致中	4	0.00029864118261908315
金允聖	4	0.00029864118261908315
香波	4	0.00029864118261908315
悟蘭	4	0.00029864118261908315
金月峰	4	0.00029864118261908315
李海月	4	0.00029864118261908315
吳聖德	4	0.00029864118261908315
墨峯	4	0.00029864118261908315
吳允模	4	0.00029864118261908315
蘇天浩	4	0.00029864118261908315
金圪白	4	0.00029864118261908315
高永翰	4	0.00029864118261908315
鄭蘆風	4	0.00029864118261908315
禹國華	4	0.00029864118261908315
金德在	4	0.00029864118261908315
成善喜	4	0.00029864118261908315
金章煥	4	0.00029864118261908315
한수한	4	0.00029864118261908315
槿堂	4	0.00029864118261908315
李晟煥	4	0.00029864118261908315
金元文	4	0.00029864118261908315
蓮圃	4	0.00029864118261908315
李浩	4	0.00029864118261908315
吳慶鎬	4	0.00029864118261908315
廉根守	4	0.00029864118261908315
閔丙徹	4	0.00029864118261908315
金東燮	4	0.00029864118261908315
李慧淑	4	0.00029864118261908315
朴魯一	3	0.0002239808869643124
朴約書亞	3	0.0002239808869643124
朴昌薰	3	0.0002239808869643124
白南奎	3	0.0002239808869643124
KS生	3	0.0002239808869643124
朴松	3	0.0002239808869643124
金東成	3	0.0002239808869643124
C記者	3	0.0002239808869643124
李貞喜	3	0.0002239808869643124
朴勝彬	3	0.0002239808869643124
李崇寧	3	0.0002239808869643124
李贊甲	3	0.0002239808869643124
朴禹錫	3	0.0002239808869643124
李華龍	3	0.0002239808869643124
李益相	3	0.0002239808869643124
李裕岦	3	0.0002239808869643124
李鍾淳	3	0.0002239808869643124
朴血海	3	0.0002239808869643124
金南桂	3	0.0002239808869643124
朴晩鄕	3	0.0002239808869643124
朴明煥	3	0.0002239808869643124
李勳求	3	0.0002239808869643124
李億	3	0.0002239808869643124
一水生	3	0.0002239808869643124
李雄	3	0.0002239808869643124
李龍灣	3	0.0002239808869643124
一水然人	3	0.0002239808869643124
李海南	3	0.0002239808869643124
李學仲	3	0.0002239808869643124
朴宗煥	3	0.0002239808869643124
尹玉璟	3	0.0002239808869643124
白蓮	3	0.0002239808869643124
宋奉瑀	3	0.0002239808869643124
吳京昊	3	0.0002239808869643124
吳德淳	3	0.0002239808869643124
孫晉泰	3	0.0002239808869643124
吳壽山	3	0.0002239808869643124
高長煥	3	0.0002239808869643124
孫昇晩	3	0.0002239808869643124
외노래	3	0.0002239808869643124
