작가	편수	비율
鄭寅喆	3	0.00035385704175513094
鄭稻原	3	0.00035385704175513094
鄭錦紅	3	0.00035385704175513094
丁奎昶	3	0.00035385704175513094
鄭廣朝	3	0.00035385704175513094
田致禾	3	0.00035385704175513094
田春湖	3	0.00035385704175513094
全仁哲	3	0.00035385704175513094
全武吉	3	0.00035385704175513094
田蘭紅	3	0.00035385704175513094
赤道生	3	0.00035385704175513094
張小流	3	0.00035385704175513094
紫霞生	3	0.00035385704175513094
林華	3	0.00035385704175513094
林世興	3	0.00035385704175513094
任鳳淳	3	0.00035385704175513094
一懷疑	3	0.00035385704175513094
一笑夫	3	0.00035385704175513094
李熙昇	3	0.00035385704175513094
李顯奉	3	0.00035385704175513094
李春昏	3	0.00035385704175513094
李貞喜	3	0.00035385704175513094
李晶燮	3	0.00035385704175513094
李如星	3	0.00035385704175513094
李亮	3	0.00035385704175513094
李時華	3	0.00035385704175513094
李星鎔	3	0.00035385704175513094
李城路	3	0.00035385704175513094
李像隱	3	0.00035385704175513094
李相默	3	0.00035385704175513094
鄭利景	3	0.00035385704175513094
鄭鍾鳴	3	0.00035385704175513094
朴斗彦	3	0.00035385704175513094
鄭昌元	3	0.00035385704175513094
黃義敦	3	0.00035385704175513094
洪淳明	3	0.00035385704175513094
洪東榮	3	0.00035385704175513094
咸春霞	3	0.00035385704175513094
河心	3	0.00035385704175513094
咆虛	3	0.00035385704175513094
逋人	3	0.00035385704175513094
土偶	3	0.00035385704175513094
探報軍	3	0.00035385704175513094
出戰中一僕	3	0.00035385704175513094
春澤	3	0.00035385704175513094
崔湖東	3	0.00035385704175513094
崔靑谷	3	0.00035385704175513094
崔槿堂	3	0.00035385704175513094
草鳴	3	0.00035385704175513094
天友	3	0.00035385704175513094
天然人	3	0.00035385704175513094
蔡乙孫	3	0.00035385704175513094
滄川人	3	0.00035385704175513094
朱泰道	3	0.00035385704175513094
周東元	3	0.00035385704175513094
鍾雲	3	0.00035385704175513094
趙春光	3	0.00035385704175513094
조정호	3	0.00035385704175513094
趙鏞震	3	0.00035385704175513094
趙相衍	3	0.00035385704175513094
趙樂淵	3	0.00035385704175513094
趙圭洙	3	0.00035385704175513094
趙岡熙	3	0.00035385704175513094
李炳瑞	3	0.00035385704175513094
李基台	3	0.00035385704175513094
李根庠	3	0.00035385704175513094
李求	3	0.00035385704175513094
松岩	3	0.00035385704175513094
宋觀範	3	0.00035385704175513094
孫楓山	3	0.00035385704175513094
孫世宗	3	0.00035385704175513094
誠乎	3	0.00035385704175513094
鮮于萬年	3	0.00035385704175513094
石永□	3	0.00035385704175513094
徐台錫	3	0.00035385704175513094
徐世忠	3	0.00035385704175513094
徐相天	3	0.00035385704175513094
想無	3	0.00035385704175513094
史山	3	0.00035385704175513094
邊秋風	3	0.00035385704175513094
碧鍾居士	3	0.00035385704175513094
白虹	3	0.00035385704175513094
白亨基	3	0.00035385704175513094
白泉	3	0.00035385704175513094
白智燮	3	0.00035385704175513094
白柔善	3	0.00035385704175513094
白玉泉	3	0.00035385704175513094
白시라	3	0.00035385704175513094
方漢旻	3	0.00035385704175513094
朴昌薰	3	0.00035385704175513094
朴濟瓊	3	0.00035385704175513094
朴載崙	3	0.00035385704175513094
朴恩惠	3	0.00035385704175513094
朴聖煥	3	0.00035385704175513094
朴思稷	3	0.00035385704175513094
朴福順	3	0.00035385704175513094
宋完淳	3	0.00035385704175513094
松雀	3	0.00035385704175513094
松雀生	3	0.00035385704175513094
雲泉	3	0.00035385704175513094
李江	3	0.00035385704175513094
李覺鍾	3	0.00035385704175513094
李HM	3	0.00035385704175513094
尹致昊	3	0.00035385704175513094
尹英子	3	0.00035385704175513094
尹基昊	3	0.00035385704175513094
柳春燮	3	0.00035385704175513094
幽泉	3	0.00035385704175513094
劉昌宣	3	0.00035385704175513094
劉智榮	3	0.00035385704175513094
柳在衡	3	0.00035385704175513094
劉英俊	3	0.00035385704175513094
月園	3	0.00035385704175513094
王大雅	3	0.00035385704175513094
詩蘊城	3	0.00035385704175513094
吳鐵煥	3	0.00035385704175513094
吳在東	3	0.00035385704175513094
廉亨兩	3	0.00035385704175513094
楊相殷	3	0.00035385704175513094
梁明	3	0.00035385704175513094
梁孤峯	3	0.00035385704175513094
安柄璇	3	0.00035385704175513094
安基永	3	0.00035385704175513094
啞笑	3	0.00035385704175513094
申湜	3	0.00035385704175513094
申賓玉	3	0.00035385704175513094
申孤松	3	0.00035385704175513094
辛甘草	3	0.00035385704175513094
空佛	3	0.00035385704175513094
흰옷	3	0.00035385704175513094
K生	3	0.00035385704175513094
朴英鎬	3	0.00035385704175513094
姜時環	3	0.00035385704175513094
鏡浦滿月	3	0.00035385704175513094
XYZ	3	0.00035385704175513094
K.S生	3	0.00035385704175513094
茄子峰人	3	0.00035385704175513094
姜順善	3	0.00035385704175513094
I.K.P	3	0.00035385704175513094
高永翰	3	0.00035385704175513094
康雲谷	3	0.00035385704175513094
孤峯	3	0.00035385704175513094
경식	3	0.00035385704175513094
安抦□	2	0.00023590469450342062
秋岩	2	0.00023590469450342062
봉암	2	0.00023590469450342062
崔華秀	2	0.00023590469450342062
姜文秀	2	0.00023590469450342062
崔活	2	0.00023590469450342062
鄭忠信	2	0.00023590469450342062
아알씨	2	0.00023590469450342062
一修養生	2	0.00023590469450342062
閔鳳鎬	2	0.00023590469450342062
李北滿	2	0.00023590469450342062
안개소래	2	0.00023590469450342062
北岳山人	2	0.00023590469450342062
安秉駿	2	0.00023590469450342062
秋人	2	0.00023590469450342062
金龍岩	2	0.00023590469450342062
L生	2	0.00023590469450342062
一素	2	0.00023590469450342062
安秉德	2	0.00023590469450342062
安大善	2	0.00023590469450342062
姜明錫	2	0.00023590469450342062
姜大喆	2	0.00023590469450342062
仁旺山人	2	0.00023590469450342062
微巴宵	2	0.00023590469450342062
李蕙淑	2	0.00023590469450342062
徐光霽	2	0.00023590469450342062
申載鳳	2	0.00023590469450342062
金長連	2	0.00023590469450342062
새벽동산	2	0.00023590469450342062
辛栽香	2	0.00023590469450342062
李灝	2	0.00023590469450342062
无涯	2	0.00023590469450342062
崔載漢	2	0.00023590469450342062
金仁淑	2	0.00023590469450342062
鄭曉塔	2	0.00023590469450342062
申赫	2	0.00023590469450342062
文光海	2	0.00023590469450342062
李錫鳳	2	0.00023590469450342062
金應天	2	0.00023590469450342062
申興雨	2	0.00023590469450342062
李曉星	2	0.00023590469450342062
沈永斌	2	0.00023590469450342062
李瑞救	2	0.00023590469450342062
李喜錫	2	0.00023590469450342062
山雲	2	0.00023590469450342062
MH生	2	0.00023590469450342062
李常春	2	0.00023590469450342062
姜成哲	2	0.00023590469450342062
崔雉	2	0.00023590469450342062
江上月人	2	0.00023590469450342062
○○生	2	0.00023590469450342062
金泳洪	2	0.00023590469450342062
朱巴坡	2	0.00023590469450342062
金淳貞	2	0.00023590469450342062
林盧月	2	0.00023590469450342062
卞東祚	2	0.00023590469450342062
朴東完	2	0.00023590469450342062
鄭柳風	2	0.00023590469450342062
皮相鳳	2	0.00023590469450342062
汀月	2	0.00023590469450342062
碧朶	2	0.00023590469450342062
李東珪	2	0.00023590469450342062
朴綠珠	2	0.00023590469450342062
鄭雨野	2	0.00023590469450342062
정우상	2	0.00023590469450342062
朴白洋	2	0.00023590469450342062
河園允	2	0.00023590469450342062
金誠鎬	2	0.00023590469450342062
河采泓	2	0.00023590469450342062
碧梧桐	2	0.00023590469450342062
李吉用	2	0.00023590469450342062
鶴步生	2	0.00023590469450342062
梁弧峰	2	0.00023590469450342062
金成文	2	0.00023590469450342062
朴鳳八	2	0.00023590469450342062
金善	2	0.00023590469450342062
楊露月	2	0.00023590469450342062
邊永瑞	2	0.00023590469450342062
七寶山人	2	0.00023590469450342062
朴露兒	2	0.00023590469450342062
姜世熙	2	0.00023590469450342062
明容駿	2	0.00023590469450342062
姜順謙	2	0.00023590469450342062
李丙燾	2	0.00023590469450342062
朴啓鐸	2	0.00023590469450342062
博古子	2	0.00023590469450342062
朴光秀	2	0.00023590469450342062
金榮秀	2	0.00023590469450342062
朴奇龍	2	0.00023590469450342062
金永範	2	0.00023590469450342062
安鍾彦	2	0.00023590469450342062
安衡中	2	0.00023590469450342062
金永逑	2	0.00023590469450342062
波影生	2	0.00023590469450342062
金榮	2	0.00023590469450342062
金演皓	2	0.00023590469450342062
朴吉洙	2	0.00023590469450342062
李明俊	2	0.00023590469450342062
金蓮	2	0.00023590469450342062
패부자	2	0.00023590469450342062
浿上人	2	0.00023590469450342062
李明植	2	0.00023590469450342062
金愛多	2	0.00023590469450342062
金在炤	2	0.00023590469450342062
裵尹虎	2	0.00023590469450342062
金在哲	2	0.00023590469450342062
趙俊基	2	0.00023590469450342062
車靑吾	2	0.00023590469450342062
孫宇聲	2	0.00023590469450342062
樂浪	2	0.00023590469450342062
蒼石生	2	0.00023590469450342062
蔡奎三	2	0.00023590469450342062
李一光	2	0.00023590469450342062
李重華	2	0.00023590469450342062
李仁淑	2	0.00023590469450342062
꼬실이	2	0.00023590469450342062
李仁根	2	0.00023590469450342062
趙重滾	2	0.00023590469450342062
김흥남	2	0.00023590469450342062
孫完淳	2	0.00023590469450342062
金鴻熙	2	0.00023590469450342062
松林	2	0.00023590469450342062
도리	2	0.00023590469450342062
尖口生	2	0.00023590469450342062
島月	2	0.00023590469450342062
靑牛生	2	0.00023590469450342062
李月香	2	0.00023590469450342062
李春國	2	0.00023590469450342062
石柱	2	0.00023590469450342062
金亨祿	2	0.00023590469450342062
趙禹植	2	0.00023590469450342062
李俊興	2	0.00023590469450342062
城西人	2	0.00023590469450342062
崔龍植	2	0.00023590469450342062
眞島峰人	2	0.00023590469450342062
素民	2	0.00023590469450342062
李鍾麟	2	0.00023590469450342062
笑石	2	0.00023590469450342062
少羊	2	0.00023590469450342062
盧春邱	2	0.00023590469450342062
霄影	2	0.00023590469450342062
李定昊	2	0.00023590469450342062
소금쟁이	2	0.00023590469450342062
小齋	2	0.00023590469450342062
路傍草	2	0.00023590469450342062
李鍾洙	2	0.00023590469450342062
李鍾烈	2	0.00023590469450342062
成奭勳	2	0.00023590469450342062
浪葉	2	0.00023590469450342062
素靑	2	0.00023590469450342062
朱曜翰	2	0.00023590469450342062
南昌祐	2	0.00023590469450342062
SㆍKㆍS	2	0.00023590469450342062
南又薰	2	0.00023590469450342062
진주흥섭	2	0.00023590469450342062
城川江人	2	0.00023590469450342062
朱英	2	0.00023590469450342062
孫基嬅	2	0.00023590469450342062
李周洪	2	0.00023590469450342062
李春園	2	0.00023590469450342062
東山人	2	0.00023590469450342062
金炫	2	0.00023590469450342062
申琳	2	0.00023590469450342062
詩牧	2	0.00023590469450342062
李憲寧	2	0.00023590469450342062
李野情	2	0.00023590469450342062
崔誠愚	2	0.00023590469450342062
申敬淳	2	0.00023590469450342062
崔順愛	2	0.00023590469450342062
姜敬範	2	0.00023590469450342062
李時穆	2	0.00023590469450342062
張哲善	2	0.00023590469450342062
梅軒	2	0.00023590469450342062
李承萬	2	0.00023590469450342062
金浚相	2	0.00023590469450342062
宋彦弼	2	0.00023590469450342062
崔瑩	2	0.00023590469450342062
李順鐸	2	0.00023590469450342062
金周經	2	0.00023590469450342062
崔永植	2	0.00023590469450342062
金鍾弼	2	0.00023590469450342062
OS孃	2	0.00023590469450342062
趙錦波	2	0.00023590469450342062
金宗瑞	2	0.00023590469450342062
崔永澤	2	0.00023590469450342062
金錫壎	2	0.00023590469450342062
徐三成	2	0.00023590469450342062
徐晨月	2	0.00023590469450342062
趙斗元	2	0.00023590469450342062
馬雲坡	2	0.00023590469450342062
崔鳳則	2	0.00023590469450342062
金翰容	2	0.00023590469450342062
李元珪	2	0.00023590469450342062
金弼秀	2	0.00023590469450342062
樵月	2	0.00023590469450342062
崔敬植	2	0.00023590469450342062
曹啞兒	2	0.00023590469450342062
김태영	2	0.00023590469450342062
李弼文	2	0.00023590469450342062
崔敬姬	2	0.00023590469450342062
東湖村人	2	0.00023590469450342062
金春帆	2	0.00023590469450342062
宋正奎	2	0.00023590469450342062
李弼純	2	0.00023590469450342062
崔南九	2	0.00023590469450342062
曹山江	2	0.00023590469450342062
宋昌根	2	0.00023590469450342062
로아	2	0.00023590469450342062
里河潤	2	0.00023590469450342062
쇠내	2	0.00023590469450342062
徐恒錫	2	0.00023590469450342062
水堂	2	0.00023590469450342062
崔白月	2	0.00023590469450342062
金昌俊	2	0.00023590469450342062
李水石	2	0.00023590469450342062
盧正一	2	0.00023590469450342062
林尙浩	2	0.00023590469450342062
金敎周	2	0.00023590469450342062
金光煜	2	0.00023590469450342062
張晩	2	0.00023590469450342062
尹在敏	2	0.00023590469450342062
全萱植	2	0.00023590469450342062
尹用淳	2	0.00023590469450342062
金桂花	2	0.00023590469450342062
金季鉉	2	0.00023590469450342062
尹樂山	2	0.00023590469450342062
熒垞	2	0.00023590469450342062
全弼淳	2	0.00023590469450342062
金璟載	2	0.00023590469450342062
金景淵	2	0.00023590469450342062
尹玉香	2	0.00023590469450342062
尹玉善	2	0.00023590469450342062
雲岡生	2	0.00023590469450342062
洪起文	2	0.00023590469450342062
雲栖	2	0.00023590469450342062
尹英植	2	0.00023590469450342062
雲浦	2	0.00023590469450342062
元德常	2	0.00023590469450342062
尹樂山	2	0.00023590469450342062
洪命假	2	0.00023590469450342062
朴昌根	2	0.00023590469450342062
金敎臣	2	0.00023590469450342062
金九岩	2	0.00023590469450342062
琴園	2	0.00023590469450342062
尹耻炳	2	0.00023590469450342062
吳炯澤	2	0.00023590469450342062
鄭蘆風	2	0.00023590469450342062
金來成	2	0.00023590469450342062
桂龍一	2	0.00023590469450342062
金南洙	2	0.00023590469450342062
許英潚	2	0.00023590469450342062
許英肅	2	0.00023590469450342062
