작가	편수	비율
盧文熙	1	0.0013605442176870747
安洙翼	1	0.0013605442176870747
忙思人	1	0.0013605442176870747
毛元奎	1	0.0013605442176870747
朴光允	1	0.0013605442176870747
碧鍾居士	1	0.0013605442176870747
金錫圭	1	0.0013605442176870747
朴明善	1	0.0013605442176870747
朴允命	1	0.0013605442176870747
朴長玉	1	0.0013605442176870747
朴哲鎔	1	0.0013605442176870747
朴海遠	1	0.0013605442176870747
金炳泰	1	0.0013605442176870747
金庸大	1	0.0013605442176870747
朴憲陽	1	0.0013605442176870747
金文鴻	1	0.0013605442176870747
朴熙澤	1	0.0013605442176870747
傍觀子	1	0.0013605442176870747
白麟濟	1	0.0013605442176870747
頭公	1	0.0013605442176870747
135	1	0.0013605442176870747
安州一講生	1	0.0013605442176870747
趙文台	1	0.0013605442176870747
止齊子	1	0.0013605442176870747
之一者	1	0.0013605442176870747
지강로초	1	0.0013605442176870747
즁고산인	1	0.0013605442176870747
중고산인	1	0.0013605442176870747
趙泰說	1	0.0013605442176870747
趙天水	1	0.0013605442176870747
趙昌德	1	0.0013605442176870747
鄭泰容	1	0.0013605442176870747
千東皥	1	0.0013605442176870747
丁仁成	1	0.0013605442176870747
鄭龍元	1	0.0013605442176870747
鄭瑢根	1	0.0013605442176870747
鄭溶根	1	0.0013605442176870747
鄭承德	1	0.0013605442176870747
鄭山東	1	0.0013605442176870747
鄭勤鎬	1	0.0013605442176870747
鄭桂瑾	1	0.0013605442176870747
車祥甲	1	0.0013605442176870747
청	1	0.0013605442176870747
양주삼	1	0.0013605442176870747
卓祖崙	1	0.0013605442176870747
黃在國	1	0.0013605442176870747
凰山子	1	0.0013605442176870747
洪河淸	1	0.0013605442176870747
胡承澤	1	0.0013605442176870747
滬上夢人	1	0.0013605442176870747
韓(폐닌슐라)錫源	1	0.0013605442176870747
鶴皐	1	0.0013605442176870747
片雲生	1	0.0013605442176870747
춘음생	1	0.0013605442176870747
崔京洛	1	0.0013605442176870747
崔鉉培	1	0.0013605442176870747
崔就墟	1	0.0013605442176870747
崔瓚植	1	0.0013605442176870747
崔晳一	1	0.0013605442176870747
崔士岷	1	0.0013605442176870747
崔丙漢	1	0.0013605442176870747
崔秉壽	1	0.0013605442176870747
崔璟在	1	0.0013605442176870747
全玩海	1	0.0013605442176870747
全錫禧	1	0.0013605442176870747
赤檀香	1	0.0013605442176870747
劉秉敏	1	0.0013605442176870747
李石雨	1	0.0013605442176870747
李尙俊	1	0.0013605442176870747
李得洙	1	0.0013605442176870747
李圭翰	1	0.0013605442176870747
李敎性	1	0.0013605442176870747
李景燁	1	0.0013605442176870747
兪熙濬	1	0.0013605442176870747
柳志薰	1	0.0013605442176870747
月虛生	1	0.0013605442176870747
張志暎	1	0.0013605442176870747
月齊	1	0.0013605442176870747
源菴子	1	0.0013605442176870747
玉泉散人	1	0.0013605442176870747
吳在協	1	0.0013605442176870747
吳膺善	1	0.0013605442176870747
吳相俊	1	0.0013605442176870747
吳尙俊	1	0.0013605442176870747
熱突飮冰客	1	0.0013605442176870747
李淵燮	1	0.0013605442176870747
李淵松	1	0.0013605442176870747
李永根	1	0.0013605442176870747
李英秀	1	0.0013605442176870747
張志셩	1	0.0013605442176870747
張翼善	1	0.0013605442176870747
張瑞鳳	1	0.0013605442176870747
張斗京	1	0.0013605442176870747
張敬順	1	0.0013605442176870747
林岐鳳	1	0.0013605442176870747
一哀歌者	1	0.0013605442176870747
一嘯生	1	0.0013605442176870747
一狂者	1	0.0013605442176870747
李熙喆	1	0.0013605442176870747
利川薪葛山具聖書	1	0.0013605442176870747
李曾錫	1	0.0013605442176870747
李鍾旿	1	0.0013605442176870747
李禎祿	1	0.0013605442176870747
李仁涉	1	0.0013605442176870747
李元燮	1	0.0013605442176870747
李雲碧	1	0.0013605442176870747
曲橋人	1	0.0013605442176870747
高碩柱	1	0.0013605442176870747
136	1	0.0013605442176870747
188	1	0.0013605442176870747
235	1	0.0013605442176870747
213	1	0.0013605442176870747
212	1	0.0013605442176870747
211	1	0.0013605442176870747
210	1	0.0013605442176870747
209	1	0.0013605442176870747
208	1	0.0013605442176870747
207	1	0.0013605442176870747
206	1	0.0013605442176870747
205	1	0.0013605442176870747
204	1	0.0013605442176870747
203	1	0.0013605442176870747
202	1	0.0013605442176870747
199	1	0.0013605442176870747
198	1	0.0013605442176870747
197	1	0.0013605442176870747
196	1	0.0013605442176870747
195	1	0.0013605442176870747
194	1	0.0013605442176870747
193	1	0.0013605442176870747
192	1	0.0013605442176870747
191	1	0.0013605442176870747
190	1	0.0013605442176870747
236	1	0.0013605442176870747
237	1	0.0013605442176870747
238	1	0.0013605442176870747
251	1	0.0013605442176870747
263	1	0.0013605442176870747
262	1	0.0013605442176870747
259	1	0.0013605442176870747
258	1	0.0013605442176870747
257	1	0.0013605442176870747
256	1	0.0013605442176870747
255	1	0.0013605442176870747
254	1	0.0013605442176870747
253	1	0.0013605442176870747
252	1	0.0013605442176870747
250	1	0.0013605442176870747
239	1	0.0013605442176870747
249	1	0.0013605442176870747
248	1	0.0013605442176870747
247	1	0.0013605442176870747
246	1	0.0013605442176870747
245	1	0.0013605442176870747
244	1	0.0013605442176870747
243	1	0.0013605442176870747
242	1	0.0013605442176870747
241	1	0.0013605442176870747
240	1	0.0013605442176870747
189	1	0.0013605442176870747
187	1	0.0013605442176870747
280	1	0.0013605442176870747
186	1	0.0013605442176870747
159	1	0.0013605442176870747
158	1	0.0013605442176870747
157	1	0.0013605442176870747
156	1	0.0013605442176870747
155	1	0.0013605442176870747
154	1	0.0013605442176870747
153	1	0.0013605442176870747
152	1	0.0013605442176870747
151	1	0.0013605442176870747
150	1	0.0013605442176870747
149	1	0.0013605442176870747
148	1	0.0013605442176870747
147	1	0.0013605442176870747
146	1	0.0013605442176870747
145	1	0.0013605442176870747
144	1	0.0013605442176870747
143	1	0.0013605442176870747
142	1	0.0013605442176870747
141	1	0.0013605442176870747
140	1	0.0013605442176870747
139	1	0.0013605442176870747
138	1	0.0013605442176870747
137	1	0.0013605442176870747
160	1	0.0013605442176870747
161	1	0.0013605442176870747
162	1	0.0013605442176870747
175	1	0.0013605442176870747
185	1	0.0013605442176870747
184	1	0.0013605442176870747
183	1	0.0013605442176870747
182	1	0.0013605442176870747
181	1	0.0013605442176870747
180	1	0.0013605442176870747
179	1	0.0013605442176870747
178	1	0.0013605442176870747
177	1	0.0013605442176870747
176	1	0.0013605442176870747
174	1	0.0013605442176870747
163	1	0.0013605442176870747
173	1	0.0013605442176870747
172	1	0.0013605442176870747
171	1	0.0013605442176870747
170	1	0.0013605442176870747
169	1	0.0013605442176870747
168	1	0.0013605442176870747
167	1	0.0013605442176870747
166	1	0.0013605442176870747
165	1	0.0013605442176870747
164	1	0.0013605442176870747
279	1	0.0013605442176870747
281	1	0.0013605442176870747
桂昌祖	1	0.0013605442176870747
370	1	0.0013605442176870747
2186	1	0.0013605442176870747
2185	1	0.0013605442176870747
2184	1	0.0013605442176870747
2183	1	0.0013605442176870747
2182	1	0.0013605442176870747
2181	1	0.0013605442176870747
2180	1	0.0013605442176870747
387	1	0.0013605442176870747
386	1	0.0013605442176870747
385	1	0.0013605442176870747
384	1	0.0013605442176870747
383	1	0.0013605442176870747
382	1	0.0013605442176870747
381	1	0.0013605442176870747
380	1	0.0013605442176870747
379	1	0.0013605442176870747
378	1	0.0013605442176870747
377	1	0.0013605442176870747
376	1	0.0013605442176870747
375	1	0.0013605442176870747
374	1	0.0013605442176870747
373	1	0.0013605442176870747
372	1	0.0013605442176870747
2187	1	0.0013605442176870747
2188	1	0.0013605442176870747
2189	1	0.0013605442176870747
2202	1	0.0013605442176870747
계영선	1	0.0013605442176870747
강현결	1	0.0013605442176870747
康日三	1	0.0013605442176870747
姜大化	1	0.0013605442176870747
S.W.	1	0.0013605442176870747
CS生	1	0.0013605442176870747
2939	1	0.0013605442176870747
2880	1	0.0013605442176870747
2204	1	0.0013605442176870747
2203	1	0.0013605442176870747
2201	1	0.0013605442176870747
2190	1	0.0013605442176870747
2200	1	0.0013605442176870747
2199	1	0.0013605442176870747
2198	1	0.0013605442176870747
2197	1	0.0013605442176870747
2196	1	0.0013605442176870747
2195	1	0.0013605442176870747
2194	1	0.0013605442176870747
2193	1	0.0013605442176870747
2192	1	0.0013605442176870747
2191	1	0.0013605442176870747
371	1	0.0013605442176870747
369	1	0.0013605442176870747
282	1	0.0013605442176870747
356	1	0.0013605442176870747
329	1	0.0013605442176870747
328	1	0.0013605442176870747
327	1	0.0013605442176870747
326	1	0.0013605442176870747
325	1	0.0013605442176870747
324	1	0.0013605442176870747
323	1	0.0013605442176870747
322	1	0.0013605442176870747
321	1	0.0013605442176870747
320	1	0.0013605442176870747
319	1	0.0013605442176870747
318	1	0.0013605442176870747
317	1	0.0013605442176870747
316	1	0.0013605442176870747
315	1	0.0013605442176870747
314	1	0.0013605442176870747
313	1	0.0013605442176870747
288	1	0.0013605442176870747
287	1	0.0013605442176870747
286	1	0.0013605442176870747
285	1	0.0013605442176870747
284	1	0.0013605442176870747
283	1	0.0013605442176870747
330	1	0.0013605442176870747
331	1	0.0013605442176870747
332	1	0.0013605442176870747
345	1	0.0013605442176870747
355	1	0.0013605442176870747
354	1	0.0013605442176870747
353	1	0.0013605442176870747
352	1	0.0013605442176870747
351	1	0.0013605442176870747
350	1	0.0013605442176870747
349	1	0.0013605442176870747
348	1	0.0013605442176870747
347	1	0.0013605442176870747
346	1	0.0013605442176870747
344	1	0.0013605442176870747
333	1	0.0013605442176870747
343	1	0.0013605442176870747
342	1	0.0013605442176870747
341	1	0.0013605442176870747
340	1	0.0013605442176870747
339	1	0.0013605442176870747
338	1	0.0013605442176870747
337	1	0.0013605442176870747
336	1	0.0013605442176870747
335	1	0.0013605442176870747
334	1	0.0013605442176870747
黃泰益	1	0.0013605442176870747
